enrollment_id,student_id,course_id,enrollment_date
1042,981,100,2024-09-26
1043,759,59,2023-11-26
1044,1093,68,2024-09-24
1045,603,7,2025-03-17
1046,478,93,2025-04-12
1047,1211,58,2025-01-02
1048,1147,15,2023-09-03
1049,727,66,2025-03-26
1050,1147,68,2025-04-10
1051,1252,19,2024-02-26
1052,1030,8,2025-05-23
1053,978,58,2025-01-16
1054,362,10,2024-05-20
1055,1390,80,2024-06-17
1056,359,84,2024-02-25
1057,725,33,2024-05-01
1058,191,88,2023-08-13
1059,1171,92,2023-12-28
1060,912,50,2024-03-26
1061,224,36,2023-09-25
1062,1343,90,2024-11-20
1063,407,73,2024-07-05
1064,1335,59,2024-06-15
1065,842,69,2025-03-02
1066,1265,32,2023-12-07
1067,745,67,2025-05-01
1068,295,15,2023-08-25
1069,285,36,2025-05-19
1070,302,19,2025-05-01
1071,192,72,2025-05-14
1072,889,61,2025-02-17
1073,1189,23,2025-04-20
1074,1413,70,2023-12-22
1075,1313,35,2024-02-26
1076,1088,11,2025-02-23
1077,476,83,2024-02-07
1078,1094,83,2024-02-14
1079,1419,50,2024-02-09
1080,1409,9,2024-11-23
1081,848,66,2024-07-05
1082,682,70,2024-08-25
1083,967,43,2024-08-31
1084,1374,7,2023-07-25
1085,989,1,2024-01-23
1086,386,55,2024-09-22
1087,225,95,2023-11-03
1088,1151,48,2023-11-22
1089,159,68,2024-06-18
1090,1092,27,2023-12-29
1091,1124,65,2024-02-09
1092,1091,27,2025-02-10
1093,889,2,2024-04-06
1094,1227,99,2024-09-06
1095,791,81,2023-12-08
1096,353,59,2024-06-22
1097,388,94,2023-10-24
1098,906,11,2024-03-08
1099,182,85,2023-07-15
1100,623,81,2023-10-23
1101,383,20,2023-06-26
1102,949,76,2024-06-29
1103,382,79,2024-10-13
1104,1332,71,2024-10-29
1105,1328,86,2023-11-21
1106,411,36,2024-09-29
1107,1432,9,2024-09-29
1108,142,34,2025-01-19
1109,1030,5,2025-04-23
1110,237,32,2024-09-05
1111,735,94,2023-08-07
1112,1349,70,2023-12-01
1113,615,51,2024-09-07
1114,735,40,2024-09-06
1115,943,55,2023-08-21
1116,637,96,2025-03-18
1117,1441,23,2025-01-19
1118,1467,79,2023-11-24
1119,1499,100,2024-08-29
1120,1436,68,2024-07-10
1121,393,87,2024-06-06
1122,231,43,2024-10-01
1123,527,8,2023-07-10
1124,231,5,2023-08-19
1125,1127,72,2024-05-14
1126,108,97,2024-06-11
1127,496,87,2024-08-24
1128,537,32,2024-08-01
1129,572,76,2023-12-13
1130,52,66,2024-12-10
1131,200,70,2024-02-18
1132,917,41,2023-08-21
1133,452,48,2024-02-24
1134,777,9,2024-05-28
1135,1232,37,2023-11-18
1136,318,91,2023-11-20
1137,129,77,2025-04-19
1138,463,14,2023-08-22
1139,577,87,2023-08-18
1140,978,10,2024-06-17
1141,40,35,2024-10-02
1142,223,32,2024-10-17
1143,752,34,2023-08-16
1144,218,19,2024-09-18
1145,14,5,2024-01-12
1146,1017,17,2023-10-22
1147,532,98,2024-04-09
1148,1076,88,2025-05-12
1149,1023,85,2024-04-24
1150,1381,43,2024-06-25
1151,395,98,2024-11-15
1152,1483,56,2024-03-10
1153,614,72,2024-06-01
1154,216,56,2024-09-15
1155,1495,85,2024-10-27
1156,482,47,2024-07-30
1157,1247,76,2024-10-25
1158,1037,12,2024-09-27
1159,1448,85,2024-12-21
1160,191,73,2024-07-11
1161,881,9,2023-09-13
1162,556,52,2023-09-19
1163,1231,8,2025-04-14
1164,671,98,2024-03-09
1165,1079,86,2024-08-19
1166,480,31,2024-03-14
1167,1359,31,2023-12-10
1168,40,60,2023-09-07
1169,660,42,2023-09-15
1170,633,21,2024-03-06
1171,765,73,2023-09-12
1172,546,52,2023-12-26
1173,1098,95,2023-08-02
1174,901,45,2024-04-16
1175,1339,78,2025-03-10
1176,907,22,2024-07-19
1177,698,44,2025-02-05
1178,586,33,2023-11-08
1179,656,72,2024-10-17
1180,1236,44,2024-09-22
1181,1435,26,2024-06-17
1182,651,9,2025-05-09
1183,1115,73,2023-12-09
1184,748,32,2024-07-12
1185,1156,72,2024-01-06
1186,139,58,2025-04-24
1187,51,13,2024-03-10
1188,731,2,2023-07-17
1189,1035,58,2024-04-15
1190,1032,3,2025-04-16
1191,597,59,2025-03-12
1192,556,43,2024-12-07
1193,432,8,2024-06-06
1194,999,18,2024-03-24
1195,1453,46,2023-09-06
1196,160,97,2024-03-31
1197,606,89,2024-02-25
1198,897,67,2023-07-27
1199,405,76,2025-02-25
1200,1460,7,2023-07-09
1201,730,81,2024-03-10
1202,1159,66,2023-10-06
1203,1210,26,2024-05-20
1204,918,54,2024-06-11
1205,392,68,2024-10-04
1206,1306,54,2024-07-05
1207,1133,26,2024-04-04
1208,1242,75,2024-08-15
1209,914,7,2025-01-03
1210,1096,7,2024-07-29
1211,538,20,2025-05-20
1212,406,83,2023-11-28
1213,1225,14,2023-08-15
1214,510,45,2024-08-27
1215,362,40,2025-05-11
1216,801,77,2024-06-14
1217,1433,19,2024-03-17
1218,136,16,2023-12-01
1219,849,9,2023-07-04
1220,589,27,2024-02-28
1221,893,25,2024-08-09
1222,91,34,2025-03-13
1223,1179,75,2024-03-10
1224,1222,49,2025-04-23
1225,1173,8,2024-03-23
1226,758,78,2023-08-20
1227,393,56,2024-01-26
1228,1084,90,2023-10-09
1229,1209,46,2025-03-28
1230,22,64,2025-02-15
1231,836,10,2024-03-11
1232,1050,69,2023-06-08
1233,256,70,2025-03-02
1234,1,17,2025-01-24
1235,542,5,2023-07-04
1236,1110,30,2024-01-13
1237,456,18,2023-12-25
1238,1126,66,2023-12-01
1239,1330,5,2024-01-19
1240,1022,54,2025-01-18
1241,1111,39,2024-06-07
1242,446,57,2024-01-07
1243,657,29,2024-09-21
1244,915,96,2024-10-09
1245,518,45,2024-09-17
1246,862,81,2024-09-14
1247,1488,22,2025-04-02
1248,693,57,2024-09-13
1249,927,76,2024-12-07
1250,28,11,2024-05-07
1251,989,89,2025-03-07
1252,682,48,2024-10-04
1253,591,1,2024-12-17
1254,1371,61,2024-12-12
1255,1431,13,2023-06-22
1256,173,16,2024-06-08
1257,308,29,2023-06-19
1258,1453,41,2024-08-02
1259,328,46,2023-11-19
1260,894,94,2024-01-05
1261,1151,42,2023-11-03
1262,359,10,2023-09-24
1263,567,81,2024-06-28
1264,1136,97,2024-11-15
1265,398,91,2023-12-10
1266,233,32,2024-01-31
1267,897,75,2025-02-08
1268,424,29,2024-11-15
1269,1244,100,2023-11-13
1270,711,59,2025-01-08
1271,1420,17,2023-09-21
1272,475,38,2024-08-14
1273,517,12,2025-02-24
1274,1458,56,2025-03-29
1275,1335,18,2024-08-07
1276,28,47,2024-02-10
1277,1098,19,2025-04-24
1278,777,74,2025-05-23
1279,828,5,2024-10-17
1280,743,50,2024-01-27
1281,439,85,2024-04-08
1282,395,7,2023-07-03
1283,293,67,2024-09-20
1284,482,72,2023-07-23
1285,1177,20,2024-04-08
1286,161,26,2025-05-26
1287,664,82,2025-05-12
1288,1301,59,2023-12-13
1289,139,25,2025-04-03
1290,816,86,2023-12-13
1291,429,38,2024-12-03
1292,340,54,2023-08-26
1293,688,72,2025-04-24
1294,463,32,2023-10-24
1295,1131,63,2024-02-14
1296,687,79,2025-05-11
1297,830,85,2024-12-14
1298,217,46,2023-09-16
1299,515,24,2024-10-28
1300,1495,32,2025-03-28
1301,265,5,2023-12-28
1302,1451,92,2023-10-15
1303,515,27,2025-04-28
1304,58,12,2023-12-11
1305,1243,3,2024-10-28
1306,438,6,2024-12-07
1307,193,31,2024-11-16
1308,1037,35,2023-07-05
1309,941,80,2024-07-08
1310,89,68,2025-01-29
1311,479,34,2024-04-17
1312,889,71,2024-09-27
1313,995,2,2025-02-20
1314,272,6,2024-08-21
1315,744,87,2024-04-26
1316,978,38,2024-11-05
1317,735,51,2024-05-02
1318,139,89,2024-12-22
1319,1189,52,2024-11-16
1320,259,94,2024-06-19
1321,1102,73,2024-08-06
1322,46,66,2024-06-27
1323,1244,41,2023-08-28
1324,1339,34,2024-04-01
1325,877,90,2024-05-28
1326,732,18,2024-01-20
1327,1238,55,2024-08-05
1328,158,25,2024-04-20
1329,744,48,2023-12-23
1330,1111,70,2023-08-09
1331,453,89,2023-12-24
1332,1191,25,2025-01-16
1333,1238,57,2023-12-30
1334,557,10,2025-03-29
1335,1007,8,2024-10-02
1336,1100,94,2024-12-07
1337,1112,44,2024-04-15
1338,1457,92,2023-11-24
1339,1376,28,2024-03-13
1340,509,11,2024-12-13
1341,649,9,2023-09-08
1342,726,60,2023-11-14
1343,616,50,2023-07-13
1344,124,88,2024-09-27
1345,1400,85,2025-04-17
1346,214,34,2024-03-28
1347,1414,86,2025-02-04
1348,1215,60,2023-06-26
1349,956,56,2023-12-29
1350,342,6,2024-11-09
1351,728,46,2023-11-09
1352,180,55,2024-09-04
1353,645,89,2025-04-02
1354,401,1,2024-10-17
1355,491,24,2024-03-15
1356,221,86,2024-03-04
1357,317,71,2025-04-18
1358,47,57,2024-05-20
1359,447,7,2023-11-22
1360,14,25,2024-03-29
1361,1436,42,2024-01-25
1362,302,96,2023-08-03
1363,439,86,2023-11-08
1364,1012,98,2024-10-12
1365,779,22,2024-07-14
1366,1163,27,2023-11-01
1367,1148,72,2023-07-13
1368,487,20,2024-05-13
1369,483,54,2024-08-15
1370,1363,22,2024-03-12
1371,1002,4,2023-09-21
1372,313,44,2024-12-04
1373,1193,25,2024-05-06
1374,217,36,2025-01-18
1375,1284,64,2025-01-04
1376,1229,58,2023-11-12
1377,461,32,2024-01-06
1378,715,74,2024-04-03
1379,862,63,2025-06-01
1380,605,37,2025-02-11
1381,63,19,2023-10-30
1382,426,17,2024-08-25
1383,182,92,2024-09-02
1384,450,34,2023-12-13
1385,490,49,2023-11-03
1386,1087,92,2024-07-08
1387,1287,61,2023-12-15
1388,801,84,2024-04-22
1389,504,64,2024-12-17
1390,962,99,2023-09-11
1391,565,18,2025-02-17
1392,1117,77,2023-07-24
1393,1238,9,2024-09-25
1394,535,34,2024-03-27
1395,186,10,2023-09-16
1396,319,40,2023-11-12
1397,693,10,2024-11-11
1398,867,65,2025-05-16
1399,453,19,2024-05-02
1400,36,17,2023-11-01
1401,1133,4,2024-04-24
1402,95,62,2025-01-06
1403,782,34,2024-03-29
1404,1107,11,2024-10-02
1405,548,36,2024-12-19
1406,1015,1,2024-11-09
1407,201,32,2025-04-25
1408,1015,86,2024-02-13
1409,1351,80,2023-09-30
1410,508,28,2025-01-29
1411,1014,98,2023-07-26
1412,202,58,2023-11-15
1413,1187,86,2024-04-22
1414,37,43,2023-12-06
1415,534,25,2024-04-01
1416,1210,86,2024-03-30
1417,1335,57,2023-08-05
1418,442,30,2025-01-13
1419,1160,27,2024-01-29
1420,777,47,2025-02-13
1421,200,53,2023-08-23
1422,517,81,2023-12-14
1423,286,86,2024-04-20
1424,1445,44,2024-11-14
1425,785,45,2024-10-21
1426,1,9,2024-06-13
1427,349,64,2023-06-26
1428,439,53,2024-10-09
1429,84,6,2024-09-06
1430,292,98,2023-09-04
1431,1098,99,2024-06-02
1432,22,81,2024-03-21
1433,480,17,2025-01-18
1434,1440,90,2024-10-23
1435,674,44,2025-01-10
1436,1304,53,2023-08-09
1437,1107,70,2024-06-23
1438,968,8,2023-11-27
1439,1341,13,2024-12-08
1440,77,18,2025-03-23
1441,1162,80,2023-12-27
1442,1456,51,2024-10-14
1443,669,7,2025-05-05
1444,613,26,2025-04-06
1445,1015,55,2024-11-25
1446,613,37,2024-02-26
1447,494,59,2025-05-11
1448,343,29,2023-12-28
1449,858,93,2024-01-26
1450,737,95,2025-05-15
1451,1278,52,2025-04-12
1452,853,7,2024-07-29
1453,1131,33,2024-04-10
1454,668,7,2023-08-30
1455,1287,58,2025-01-04
1456,1432,62,2024-04-03
1457,173,95,2024-07-06
1458,346,62,2023-07-16
1459,1208,47,2024-10-11
1460,437,67,2024-02-20
1461,1431,44,2024-07-01
1462,553,48,2024-07-13
1463,1478,98,2025-03-24
1464,51,7,2025-05-07
1465,1158,21,2024-08-01
1466,1004,98,2024-03-19
1467,864,2,2023-11-02
1468,619,31,2023-06-12
1469,1054,72,2024-09-08
1470,304,80,2025-05-23
1471,999,2,2024-02-26
1472,330,15,2024-10-05
1473,569,85,2025-05-05
1474,1283,7,2025-03-30
1475,1075,88,2024-07-03
1476,246,62,2024-12-13
1477,1380,38,2024-02-27
1478,148,19,2024-05-04
1479,1307,57,2024-01-03
1480,1434,84,2024-01-06
1481,1294,41,2024-02-29
1482,388,65,2024-01-21
1483,1324,49,2025-02-05
1484,1208,20,2024-09-28
1485,292,4,2024-02-25
1486,858,50,2024-11-28
1487,944,23,2024-11-13
1488,1050,91,2024-10-15
1489,235,35,2024-02-01
1490,77,65,2023-06-28
1491,266,21,2023-10-11
1492,5,99,2023-07-30
1493,1051,96,2025-02-28
1494,631,16,2024-08-17
1495,1120,61,2023-11-18
1496,981,45,2023-10-07
1497,15,12,2023-07-28
1498,733,26,2025-05-29
1499,211,24,2024-04-28
1500,1265,66,2024-06-03
1501,418,80,2023-07-10
1502,799,73,2025-03-15
1503,582,6,2024-10-15
1504,1250,47,2024-12-10
1505,1067,71,2024-12-21
1506,1088,38,2025-04-19
1507,1335,56,2025-01-17
1508,1038,20,2024-05-20
1509,426,96,2023-06-02
1510,940,2,2024-04-04
1511,8,55,2023-06-08
1512,533,86,2024-02-02
1513,235,12,2023-08-21
1514,1141,66,2023-06-25
1515,1220,53,2023-07-17
1516,872,92,2024-05-25
1517,1253,23,2025-05-28
1518,124,15,2024-07-06
1519,1413,26,2023-11-30
1520,822,76,2024-05-24
1521,152,18,2024-10-03
1522,77,25,2023-06-22
1523,505,63,2024-08-13
1524,870,48,2024-01-29
1525,695,65,2024-12-19
1526,1142,76,2024-04-26
1527,922,48,2025-05-10
1528,164,34,2024-11-20
1529,1036,16,2024-12-15
1530,1459,11,2024-09-28
1531,724,78,2023-09-19
1532,576,98,2024-06-03
1533,9,86,2024-10-15
1534,1198,98,2024-04-14
1535,219,63,2023-08-04
1536,670,84,2024-03-24
1537,1264,31,2024-06-18
1538,1089,83,2025-01-03
1539,115,80,2025-05-19
1540,852,5,2024-10-14
1541,83,62,2023-10-17
1542,1266,27,2024-01-10
1543,1198,76,2024-09-03
1544,654,36,2025-01-01
1545,838,50,2023-06-18
1546,1326,68,2023-08-19
1547,1135,61,2025-03-08
1548,298,43,2024-01-28
1549,922,93,2025-03-02
1550,1280,57,2024-02-14
1551,743,10,2024-07-03
1552,202,93,2024-03-05
1553,812,3,2024-05-12
1554,1349,22,2023-08-28
1555,406,48,2024-09-25
1556,1080,90,2023-09-03
1557,864,2,2023-09-13
1558,1034,54,2024-09-06
1559,181,2,2025-01-04
1560,902,44,2023-12-27
1561,193,62,2024-02-12
1562,644,14,2024-10-07
1563,325,41,2025-02-26
1564,668,69,2024-04-01
1565,1116,72,2023-10-16
1566,314,86,2024-11-11
1567,325,93,2025-03-24
1568,1137,74,2024-02-15
1569,31,94,2024-07-22
1570,1002,80,2023-06-20
1571,511,90,2024-10-03
1572,1380,60,2024-05-02
1573,459,20,2024-04-16
1574,439,87,2024-11-20
1575,230,24,2024-10-22
1576,1038,31,2023-07-30
1577,388,81,2024-02-21
1578,83,51,2024-01-13
1579,1126,54,2025-04-09
1580,1125,62,2024-08-16
1581,278,85,2023-12-06
1582,306,92,2024-02-26
1583,1103,72,2025-03-26
1584,434,23,2024-11-04
1585,1265,34,2023-08-29
1586,954,55,2023-07-04
1587,750,30,2023-12-11
1588,16,78,2025-04-07
1589,640,83,2024-04-28
1590,901,9,2024-04-20
1591,1316,2,2023-08-09
1592,424,76,2024-09-28
1593,7,22,2024-11-18
1594,682,53,2024-12-04
1595,839,78,2024-07-22
1596,299,92,2025-02-15
1597,1362,10,2023-08-18
1598,380,60,2024-10-04
1599,146,57,2023-08-09
1600,1097,50,2023-09-15
1601,8,80,2024-02-23
1602,1061,9,2024-06-09
1603,166,84,2023-10-04
1604,400,54,2024-02-27
1605,319,88,2024-01-31
1606,837,52,2023-07-04
1607,1219,36,2025-04-03
1608,1191,5,2025-02-15
1609,536,55,2024-04-30
1610,52,42,2024-04-02
1611,1052,16,2023-12-09
1612,1112,39,2023-12-11
1613,545,65,2025-05-02
1614,815,13,2023-12-31
1615,991,74,2024-06-14
1616,259,84,2025-04-20
1617,1378,1,2025-03-05
1618,1322,66,2024-07-03
1619,1095,29,2024-07-29
1620,716,48,2023-11-11
1621,1274,5,2025-01-06
1622,283,36,2024-08-05
1623,1370,95,2025-02-27
1624,648,52,2024-04-05
1625,1367,9,2023-08-22
1626,760,53,2024-11-14
1627,1078,92,2025-05-26
1628,801,88,2025-05-17
1629,393,83,2024-07-24
1630,536,27,2025-05-21
1631,598,7,2024-11-10
1632,534,9,2024-03-27
1633,313,57,2023-06-14
1634,544,44,2024-06-24
1635,582,59,2024-12-19
1636,886,14,2024-12-25
1637,1246,89,2025-04-21
1638,1119,46,2025-02-04
1639,362,74,2023-06-30
1640,1307,66,2024-05-17
1641,851,41,2025-02-08
1642,1111,84,2024-05-23
1643,73,16,2024-07-11
1644,1098,11,2024-10-22
1645,620,45,2025-03-05
1646,708,62,2023-12-04
1647,408,22,2024-08-04
1648,1212,35,2024-08-15
1649,766,55,2023-11-20
1650,495,7,2024-01-15
1651,257,11,2023-07-07
1652,912,58,2024-08-04
1653,1146,23,2023-10-18
1654,788,43,2024-08-18
1655,531,81,2024-01-04
1656,1050,48,2024-02-24
1657,996,91,2023-09-16
1658,308,86,2023-10-31
1659,28,27,2024-06-04
1660,227,40,2024-09-19
1661,1182,50,2023-06-30
1662,333,16,2025-02-04
1663,47,23,2024-03-22
1664,411,29,2023-11-04
1665,959,97,2024-03-18
1666,276,43,2025-03-10
1667,388,49,2024-10-02
1668,841,27,2025-03-19
1669,958,18,2023-09-20
1670,280,57,2023-06-27
1671,1112,100,2024-12-20
1672,831,10,2025-01-09
1673,1375,38,2024-06-12
1674,1390,35,2025-05-06
1675,125,63,2025-04-21
1676,837,68,2024-05-29
1677,86,73,2025-05-18
1678,1349,5,2025-02-24
1679,146,92,2025-01-14
1680,1291,68,2025-03-20
1681,1134,93,2025-01-31
1682,773,39,2025-05-18
1683,1022,65,2023-07-20
1684,1388,77,2024-02-15
1685,23,80,2024-03-14
1686,1487,91,2024-10-09
1687,1257,89,2023-10-22
1688,1307,20,2023-12-04
1689,421,67,2023-11-17
1690,210,9,2023-11-03
1691,432,64,2023-12-15
1692,364,48,2024-08-10
1693,843,54,2024-03-25
1694,63,25,2023-12-19
1695,646,44,2023-11-11
1696,539,76,2024-10-07
1697,174,59,2024-04-14
1698,1062,10,2023-10-17
1699,1084,19,2023-12-28
1700,1393,71,2025-05-12
1701,304,39,2024-03-10
1702,1484,41,2024-12-24
1703,1215,99,2023-12-25
1704,290,12,2025-04-22
1705,76,25,2025-05-22
1706,179,75,2024-01-24
1707,550,29,2023-10-27
1708,1094,83,2023-07-04
1709,1183,2,2024-09-03
1710,361,36,2024-07-22
1711,836,27,2023-10-09
1712,1276,83,2023-07-28
1713,923,68,2024-04-10
1714,45,65,2024-01-31
1715,823,93,2024-09-13
1716,1386,27,2024-08-08
1717,758,75,2024-03-08
1718,697,72,2024-09-22
1719,777,7,2024-03-15
1720,302,61,2023-09-28
1721,152,30,2024-11-28
1722,886,70,2023-10-11
1723,703,12,2023-11-23
1724,916,59,2024-02-02
1725,697,32,2024-02-16
1726,1466,95,2023-08-16
1727,1177,51,2023-07-22
1728,370,18,2025-04-05
1729,1431,46,2024-05-19
1730,169,23,2025-04-12
1731,864,25,2024-06-24
1732,1323,22,2024-07-06
1733,574,12,2024-02-11
1734,524,12,2025-01-28
1735,1392,15,2023-08-09
1736,677,68,2024-11-05
1737,394,71,2025-04-04
1738,605,24,2024-06-26
1739,503,62,2024-08-13
1740,1389,61,2024-08-23
1741,1374,16,2023-07-27
1742,1164,59,2024-01-21
1743,490,46,2024-07-18
1744,1345,8,2024-08-30
1745,771,22,2023-12-21
1746,1226,86,2024-12-10
1747,799,57,2024-04-22
1748,203,13,2024-09-02
1749,695,49,2024-10-25
1750,84,100,2023-09-03
1751,453,41,2024-11-07
1752,1368,72,2025-03-19
1753,621,91,2024-07-04
1754,89,15,2023-06-20
1755,220,26,2024-03-20
1756,1410,73,2025-05-30
1757,898,99,2024-06-12
1758,658,26,2024-11-04
1759,98,16,2023-11-03
1760,1474,60,2024-09-30
1761,122,61,2024-02-12
1762,1029,85,2024-09-23
1763,595,84,2023-09-08
1764,261,7,2023-07-10
1765,1022,9,2023-10-29
1766,452,98,2025-02-11
1767,153,77,2024-08-08
1768,463,30,2023-06-18
1769,989,46,2025-05-08
1770,356,51,2025-02-13
1771,793,55,2025-03-26
1772,946,100,2024-01-13
1773,1262,10,2025-04-18
1774,337,64,2025-03-28
1775,1207,96,2025-03-02
1776,1004,54,2024-04-22
1777,145,97,2023-09-11
1778,50,10,2023-06-12
1779,548,91,2023-08-28
1780,290,45,2025-04-27
1781,764,2,2024-12-19
1782,1123,76,2023-11-08
1783,1141,9,2024-11-17
1784,382,55,2024-07-26
1785,280,38,2023-12-24
1786,1059,40,2024-01-18
1787,960,94,2024-11-14
1788,564,61,2025-04-15
1789,23,31,2024-02-19
1790,1011,4,2023-09-08
1791,1083,61,2025-05-08
1792,706,80,2023-11-17
1793,456,52,2024-11-07
1794,1330,97,2023-09-19
1795,1406,35,2024-08-16
1796,35,73,2024-08-31
1797,1493,47,2024-02-12
1798,1110,55,2025-05-03
1799,262,83,2024-12-01
1800,1024,97,2024-08-16
1801,1182,66,2024-06-29
1802,941,59,2025-04-07
1803,790,44,2024-03-29
1804,1175,30,2025-04-27
1805,609,85,2024-10-27
1806,1415,1,2024-10-17
1807,349,86,2025-01-09
1808,1159,93,2025-02-14
1809,401,44,2024-03-18
1810,92,20,2023-08-05
1811,579,95,2023-06-16
1812,348,53,2023-08-16
1813,372,40,2024-10-19
1814,544,8,2024-04-07
1815,160,65,2023-10-24
1816,333,48,2025-05-31
1817,419,2,2023-07-01
1818,906,60,2025-04-02
1819,658,6,2025-05-05
1820,1216,20,2024-02-20
1821,911,57,2024-09-26
1822,369,83,2024-02-19
1823,1141,12,2025-01-26
1824,476,22,2024-02-15
1825,1436,82,2025-02-28
1826,1156,69,2024-02-13
1827,259,66,2023-09-27
1828,1326,73,2024-05-04
1829,399,98,2024-12-03
1830,953,86,2025-04-20
1831,1256,90,2023-06-16
1832,1372,57,2024-07-28
1833,776,72,2025-04-04
1834,957,56,2024-10-06
1835,872,76,2024-10-15
1836,1403,29,2024-07-22
1837,557,93,2025-01-03
1838,1495,18,2023-07-13
1839,1297,49,2024-06-03
1840,1194,9,2025-04-21
1841,386,74,2023-12-08
1842,151,22,2023-06-16
1843,1162,65,2025-05-26
1844,1303,71,2023-08-21
1845,307,31,2023-10-16
1846,770,96,2024-07-14
1847,1037,58,2024-12-16
1848,1024,39,2024-12-01
1849,204,62,2024-11-04
1850,980,79,2024-05-04
1851,321,85,2024-09-04
1852,71,10,2024-10-23
1853,54,66,2024-12-20
1854,181,45,2024-04-22
1855,869,96,2024-07-12
1856,833,66,2024-08-26
1857,1348,7,2024-03-31
1858,652,33,2024-08-23
1859,314,48,2023-08-09
1860,13,99,2025-01-06
1861,304,10,2023-11-28
1862,633,78,2024-10-04
1863,1462,25,2023-07-31
1864,80,18,2025-05-16
1865,541,58,2024-06-10
1866,1291,60,2023-10-19
1867,1350,92,2024-03-09
1868,1191,59,2024-01-14
1869,354,41,2024-01-23
1870,868,96,2023-10-29
1871,1148,49,2024-02-01
1872,584,51,2024-01-20
1873,1367,76,2024-03-15
1874,569,22,2025-02-26
1875,1442,57,2024-08-07
1876,1183,6,2025-01-07
1877,673,54,2024-05-01
1878,999,80,2024-08-27
1879,1268,13,2024-12-16
1880,192,68,2024-06-08
1881,211,88,2024-10-30
1882,612,71,2024-07-22
1883,150,61,2025-04-22
1884,538,36,2025-02-23
1885,1355,6,2024-07-30
1886,322,84,2024-07-15
1887,628,39,2024-10-23
1888,1067,78,2023-08-07
1889,226,92,2024-02-26
1890,19,72,2024-07-30
1891,423,64,2024-04-18
1892,1439,11,2023-07-17
1893,551,69,2023-06-11
1894,17,60,2023-08-18
1895,769,12,2024-05-24
1896,1115,90,2024-02-02
1897,239,98,2023-10-12
1898,792,68,2025-01-19
1899,723,29,2023-06-03
1900,1239,19,2024-07-07
1901,906,77,2023-10-26
1902,36,28,2024-12-05
1903,959,24,2024-06-06
1904,1093,36,2024-10-18
1905,1470,73,2025-01-07
1906,763,2,2024-03-11
1907,1414,58,2024-10-15
1908,239,87,2023-11-16
1909,1156,89,2025-02-12
1910,468,50,2025-05-09
1911,1455,14,2024-11-13
1912,585,44,2023-06-06
1913,1038,92,2025-01-10
1914,1051,17,2025-03-23
1915,1331,2,2023-06-04
1916,776,33,2024-04-21
1917,793,43,2024-04-13
1918,1438,11,2023-12-07
1919,1261,67,2024-03-14
1920,1045,45,2024-06-27
1921,484,50,2025-03-30
1922,1047,94,2024-03-20
1923,1220,44,2025-05-16
1924,40,32,2024-09-18
1925,732,1,2025-06-01
1926,1386,6,2025-05-16
1927,565,56,2024-11-16
1928,808,99,2024-06-13
1929,1030,6,2024-10-17
1930,1457,21,2025-01-01
1931,670,85,2024-06-06
1932,545,82,2024-07-12
1933,532,20,2024-01-28
1934,845,76,2023-11-02
1935,1058,72,2023-12-04
1936,974,76,2024-04-01
1937,327,9,2023-10-03
1938,1442,28,2024-10-26
1939,518,100,2025-01-16
1940,800,48,2024-07-10
1941,487,48,2024-12-14
1942,1329,23,2023-12-25
1943,698,18,2024-08-20
1944,375,70,2024-04-16
1945,1053,23,2024-01-12
1946,1276,21,2024-07-07
1947,144,37,2024-03-03
1948,1070,78,2024-12-06
1949,128,25,2025-03-08
1950,340,65,2023-08-28
1951,397,94,2023-12-18
1952,266,65,2023-11-30
1953,333,2,2024-07-02
1954,887,68,2024-09-28
1955,1163,84,2024-04-11
1956,171,49,2024-07-03
1957,1397,57,2024-08-10
1958,85,14,2023-07-17
1959,882,73,2025-01-25
1960,19,12,2025-03-23
1961,1321,79,2023-11-06
1962,1422,27,2024-12-07
1963,31,93,2023-11-18
1964,214,21,2024-03-04
1965,284,21,2024-04-20
1966,1275,17,2024-11-04
1967,75,5,2023-10-09
1968,822,24,2024-10-17
1969,1009,63,2024-12-18
1970,1243,21,2023-08-18
1971,10,75,2023-10-09
1972,300,44,2025-04-18
1973,1370,36,2024-03-28
1974,632,53,2025-02-25
1975,1316,90,2024-04-24
1976,421,22,2024-09-12
1977,1207,71,2024-11-01
1978,146,7,2023-10-21
1979,216,71,2024-12-07
1980,1101,36,2023-12-26
1981,632,4,2024-01-26
1982,1277,54,2025-01-20
1983,66,68,2023-12-04
1984,24,68,2024-07-16
1985,582,9,2025-03-14
1986,547,59,2025-01-15
