log_id,student_id,course_id,activity_type,timestamp,duration_min
543,694,45,Discussion,2024-08-21 03:49:47,77
544,346,54,Quiz,2025-04-07 09:07:20,69
545,1068,45,Quiz,2024-05-21 19:38:33,51
546,512,52,Discussion,2023-10-23 04:39:49,20
547,35,79,Assignment,2024-11-02 19:43:42,83
548,79,49,Discussion,2024-03-27 10:38:59,34
549,1021,81,Reading,2025-01-25 03:10:14,9
550,858,64,Discussion,2025-05-12 17:49:36,101
551,812,96,Reading,2024-06-18 14:23:04,97
552,329,78,Quiz,2024-04-16 11:26:20,89
553,1492,96,Video,2024-05-30 22:04:03,112
554,1499,67,Quiz,2024-08-18 09:16:49,74
555,1332,15,Video,2024-12-14 23:23:25,19
556,628,88,Reading,2024-09-08 15:49:25,37
557,1398,46,Discussion,2025-01-24 20:28:56,58
558,1308,86,Assignment,2025-04-02 22:51:32,103
559,497,36,Discussion,2025-03-01 03:37:01,38
560,621,36,Video,2025-02-27 12:47:06,89
561,836,71,Quiz,2023-10-17 19:01:54,92
562,1156,96,Quiz,2024-01-27 18:01:02,106
563,201,16,Discussion,2023-11-16 11:58:58,54
564,633,94,Quiz,2024-10-02 04:49:02,73
565,475,43,Quiz,2024-06-09 04:44:23,18
566,285,12,Assignment,2024-09-26 02:46:52,112
567,650,14,Video,2024-10-04 22:23:11,38
568,443,94,Quiz,2025-01-21 19:52:31,96
569,981,78,Video,2024-10-03 18:27:02,39
570,839,33,Reading,2024-01-08 17:02:12,98
571,434,88,Assignment,2024-01-07 05:49:32,96
572,1147,32,Reading,2024-12-05 16:18:02,11
573,1141,94,Discussion,2023-09-13 21:10:20,100
574,1317,81,Discussion,2024-11-12 23:14:21,96
575,1015,29,Quiz,2024-08-24 19:32:25,60
576,979,89,Quiz,2023-08-07 07:46:48,117
577,1130,49,Quiz,2024-01-28 01:53:51,108
578,752,18,Discussion,2024-02-03 14:19:47,75
579,672,40,Reading,2025-05-12 05:01:15,89
580,1308,83,Assignment,2024-11-21 16:33:23,108
581,1433,7,Reading,2024-01-24 00:30:24,5
582,377,15,Video,2024-08-03 20:40:49,111
583,1495,31,Quiz,2023-12-06 08:18:47,47
584,518,39,Discussion,2025-03-03 00:39:26,41
585,218,1,Discussion,2023-09-21 16:31:57,40
586,272,92,Assignment,2024-03-05 05:05:38,116
587,237,20,Reading,2024-06-11 11:48:23,57
588,673,67,Video,2023-10-21 19:48:15,103
589,1247,35,Video,2024-04-06 02:46:51,118
590,1360,61,Discussion,2025-05-30 05:10:41,39
591,337,1,Assignment,2024-02-05 19:01:40,64
592,1166,32,Quiz,2025-05-17 10:14:59,1
593,495,92,Assignment,2024-02-04 21:40:52,10
594,1190,77,Discussion,2025-04-18 17:50:40,99
595,761,51,Assignment,2025-03-03 20:23:37,82
596,105,73,Reading,2023-06-18 19:03:29,26
597,67,9,Discussion,2024-09-13 01:31:36,101
598,290,100,Reading,2024-12-29 21:26:01,44
599,140,98,Quiz,2023-12-27 20:53:33,27
600,1491,76,Video,2023-08-25 22:52:35,24
601,950,71,Quiz,2023-12-14 22:54:15,105
602,1118,65,Discussion,2024-08-10 23:04:01,43
603,231,58,Discussion,2024-01-29 18:36:35,95
604,558,63,Quiz,2025-05-18 20:47:36,59
605,1496,8,Quiz,2025-05-11 12:14:48,113
606,1065,38,Video,2023-06-21 11:38:17,54
607,823,1,Video,2024-05-24 00:46:21,88
608,1210,53,Discussion,2025-01-12 21:52:21,110
609,1065,95,Discussion,2024-12-02 18:28:14,103
610,728,39,Video,2023-11-21 21:20:47,84
611,1195,6,Reading,2024-12-09 06:08:14,4
612,877,24,Discussion,2023-08-24 16:48:34,88
613,90,77,Quiz,2024-04-26 23:33:46,68
614,594,48,Video,2024-12-12 09:20:49,104
615,1205,4,Discussion,2023-09-29 17:24:34,3
616,737,46,Assignment,2023-12-23 19:26:36,115
617,773,35,Discussion,2023-07-17 14:23:00,118
618,891,73,Discussion,2024-01-17 10:06:32,15
619,1156,73,Assignment,2024-04-18 07:28:25,87
620,1045,91,Reading,2024-10-14 03:21:36,11
621,1379,70,Reading,2023-09-16 11:43:40,52
622,1187,57,Video,2023-11-19 16:13:00,54
623,308,94,Reading,2023-08-10 06:33:42,100
624,484,22,Discussion,2024-01-05 02:31:47,58
625,247,94,Discussion,2024-05-10 14:41:01,26
626,1247,33,Video,2023-10-27 19:07:14,17
627,1124,94,Video,2025-05-02 21:07:18,66
628,200,60,Quiz,2023-07-10 14:14:32,93
629,431,93,Video,2024-11-14 11:21:50,110
630,753,97,Reading,2025-04-26 09:14:24,85
631,349,65,Reading,2023-12-18 10:01:34,117
632,424,28,Video,2025-01-08 00:38:21,22
633,48,42,Quiz,2024-12-04 17:43:14,104
634,225,89,Quiz,2024-02-07 15:09:54,95
635,549,68,Discussion,2025-03-19 13:11:33,119
636,322,16,Discussion,2024-02-29 21:35:49,111
637,108,64,Reading,2023-11-15 18:26:15,15
638,548,92,Reading,2024-02-11 20:11:49,81
639,1376,34,Video,2024-10-05 10:11:20,47
640,766,63,Discussion,2023-06-22 23:16:39,23
641,967,30,Quiz,2024-01-09 03:06:40,58
642,297,74,Video,2024-10-02 13:58:04,16
643,656,9,Discussion,2024-08-13 21:01:18,24
644,402,88,Assignment,2025-03-15 01:54:25,98
645,26,17,Reading,2023-11-14 09:35:30,83
646,501,59,Reading,2023-08-26 12:54:24,26
647,984,12,Reading,2025-02-03 21:30:22,99
648,64,9,Video,2025-05-23 05:09:28,83
649,475,28,Quiz,2024-06-12 19:11:32,109
650,832,9,Quiz,2025-02-02 09:59:22,36
651,1237,50,Discussion,2025-05-31 20:29:11,69
652,663,51,Video,2024-12-26 17:47:13,5
653,852,20,Reading,2024-10-09 07:42:24,8
654,1252,45,Reading,2023-09-10 05:13:42,73
655,405,19,Quiz,2024-08-14 16:40:38,17
656,867,31,Video,2023-11-29 04:03:10,109
657,474,63,Quiz,2023-07-10 21:17:29,92
658,341,47,Assignment,2024-04-27 20:07:27,95
659,795,32,Quiz,2025-04-17 12:35:12,29
660,78,23,Assignment,2025-02-22 18:30:24,63
661,194,79,Video,2024-02-07 01:19:31,77
662,1141,89,Discussion,2024-08-20 17:33:14,15
663,45,59,Discussion,2024-07-28 21:47:15,92
664,765,37,Assignment,2024-10-07 20:42:40,18
665,1408,38,Discussion,2024-09-18 20:35:21,79
666,303,54,Reading,2023-08-09 16:40:43,116
667,550,81,Video,2023-09-23 02:09:41,87
668,665,64,Discussion,2023-11-09 23:49:57,117
669,10,57,Reading,2024-07-04 16:51:28,92
670,176,22,Video,2025-01-17 11:16:03,36
671,963,36,Quiz,2024-12-08 15:57:32,77
672,398,13,Video,2023-12-13 02:51:21,15
673,1176,83,Reading,2024-09-28 01:31:16,50
674,895,32,Assignment,2024-03-15 02:04:57,120
675,202,81,Discussion,2023-08-13 06:45:03,81
676,918,48,Discussion,2023-11-05 06:44:59,13
677,1048,31,Discussion,2023-08-27 23:33:45,95
678,294,22,Assignment,2025-05-31 12:48:08,25
679,893,18,Quiz,2025-02-03 15:51:14,45
680,1258,12,Discussion,2024-10-18 08:46:27,96
681,1471,46,Discussion,2023-11-12 04:21:27,115
682,1360,26,Discussion,2024-02-05 17:05:54,8
683,601,60,Discussion,2023-12-09 18:14:34,62
684,911,60,Assignment,2024-06-06 10:39:30,78
685,1371,66,Quiz,2023-09-13 06:00:07,92
686,1263,66,Video,2024-12-25 15:58:16,41
687,203,25,Reading,2023-10-11 21:43:56,49
688,132,8,Quiz,2024-07-25 22:21:50,90
689,1221,59,Video,2024-01-29 02:46:27,114
690,1251,74,Quiz,2024-06-30 20:57:05,1
691,449,50,Reading,2024-07-08 07:23:25,90
692,89,45,Assignment,2024-09-15 13:22:23,53
693,998,51,Reading,2024-12-30 10:29:56,41
694,723,24,Assignment,2023-09-27 06:43:15,6
695,1391,38,Reading,2024-05-23 12:25:41,52
696,166,65,Quiz,2023-10-31 00:17:19,60
697,1466,52,Reading,2023-08-22 12:15:23,111
698,367,15,Assignment,2024-07-06 06:32:06,119
699,686,10,Discussion,2025-01-13 01:14:16,116
700,722,72,Video,2024-01-08 03:28:35,102
701,106,48,Quiz,2025-05-19 20:31:46,120
702,1043,58,Assignment,2025-01-28 09:01:35,37
703,458,19,Video,2024-02-21 10:01:10,24
704,987,62,Video,2024-08-04 23:14:47,105
705,847,100,Discussion,2023-07-22 04:07:13,24
706,63,22,Reading,2023-08-22 07:09:26,5
707,1478,22,Video,2024-09-20 16:27:43,76
708,1014,75,Video,2023-06-04 00:37:22,11
709,1251,91,Reading,2024-01-20 07:22:29,85
710,286,56,Reading,2023-09-13 12:05:01,70
711,647,58,Discussion,2024-06-20 16:16:57,115
712,1277,8,Video,2024-11-19 04:50:31,81
713,1278,68,Assignment,2023-08-26 11:22:47,49
714,1212,29,Reading,2025-02-27 04:29:28,33
715,877,14,Reading,2023-10-05 17:02:23,22
716,810,67,Assignment,2023-09-28 00:10:14,112
717,1167,22,Video,2024-02-19 16:39:25,20
718,833,72,Reading,2023-11-09 18:08:52,109
719,699,41,Assignment,2025-02-09 04:50:08,70
720,941,66,Quiz,2024-07-02 09:50:41,26
721,505,71,Quiz,2025-01-29 12:57:39,55
722,620,26,Quiz,2024-11-09 12:45:43,86
723,9,85,Video,2024-07-01 01:52:27,22
724,1260,15,Assignment,2024-09-22 19:26:38,17
725,1009,84,Video,2023-11-22 10:47:35,29
726,1324,47,Assignment,2024-12-10 02:16:46,25
727,1016,26,Video,2024-06-15 03:10:14,27
728,374,83,Reading,2024-01-13 05:15:25,71
729,1302,2,Quiz,2024-07-27 17:58:05,87
730,264,17,Assignment,2025-01-12 12:17:30,53
731,1044,98,Quiz,2025-03-03 12:03:30,36
732,1464,98,Reading,2024-07-04 06:42:36,2
733,1468,4,Video,2024-02-25 13:17:17,72
734,482,25,Quiz,2024-01-09 11:50:47,14
735,758,51,Reading,2024-01-26 12:44:02,82
736,1257,71,Discussion,2024-10-27 04:39:56,20
737,135,18,Quiz,2025-02-19 05:33:09,12
738,1414,1,Discussion,2024-11-10 13:44:12,99
739,1446,68,Reading,2024-10-02 00:16:19,97
740,93,79,Assignment,2023-12-24 12:28:46,11
741,1332,99,Assignment,2025-03-03 15:47:30,120
742,53,25,Quiz,2024-03-18 04:55:45,48
743,712,99,Assignment,2024-07-08 08:17:48,45
744,1285,78,Video,2024-12-11 13:46:38,27
745,830,63,Reading,2024-03-28 06:08:58,9
746,431,78,Quiz,2024-02-06 16:07:27,7
747,573,35,Discussion,2025-02-19 05:05:17,115
748,1023,90,Video,2025-02-09 16:45:29,77
749,1381,72,Video,2025-04-19 03:38:35,44
750,434,17,Assignment,2024-07-27 04:59:44,19
751,1077,12,Assignment,2024-01-24 19:58:22,81
752,130,16,Discussion,2024-03-19 13:36:22,93
753,268,27,Video,2024-06-17 11:40:08,2
754,484,21,Video,2024-01-24 17:01:18,61
755,1102,26,Discussion,2024-11-12 12:11:39,89
756,311,68,Quiz,2024-04-20 21:39:18,8
757,1163,37,Quiz,2024-11-13 03:31:41,86
758,71,53,Reading,2025-02-27 00:03:51,17
759,673,63,Reading,2023-10-29 20:20:53,100
760,184,21,Reading,2023-07-11 20:06:55,120
761,229,94,Reading,2023-08-22 07:37:22,77
762,846,42,Video,2024-05-15 15:54:52,107
763,1310,74,Assignment,2024-11-28 19:24:53,103
764,975,77,Quiz,2025-04-25 02:12:47,33
765,1378,6,Video,2024-04-19 00:40:37,40
766,405,8,Video,2024-02-04 04:43:48,89
767,905,4,Assignment,2024-02-16 14:33:25,21
768,808,13,Discussion,2025-01-06 04:55:41,80
769,1200,39,Discussion,2023-09-08 11:24:31,98
770,1339,50,Video,2025-01-19 12:51:16,4
771,254,52,Discussion,2023-09-05 21:11:28,64
772,375,97,Assignment,2024-06-17 20:02:41,87
773,272,32,Reading,2023-12-15 23:03:35,13
774,895,12,Quiz,2023-08-10 14:55:02,45
775,1111,16,Quiz,2025-04-23 10:31:18,26
776,215,67,Discussion,2023-07-22 19:59:04,80
777,588,22,Assignment,2025-04-09 05:09:54,83
778,891,60,Assignment,2024-08-08 20:53:44,15
779,961,88,Assignment,2024-06-22 18:19:27,11
780,1148,78,Reading,2025-02-21 15:59:43,71
781,1315,46,Quiz,2023-12-21 16:18:40,69
782,1053,2,Discussion,2023-07-27 16:22:26,63
783,775,67,Quiz,2024-08-08 03:01:29,56
784,647,40,Discussion,2023-06-15 00:10:18,3
785,860,64,Assignment,2024-07-08 18:15:29,64
786,1110,22,Video,2024-08-30 13:21:43,105
787,696,7,Quiz,2024-08-09 09:21:22,33
788,110,77,Quiz,2025-02-24 14:09:40,76
789,683,9,Assignment,2024-02-05 22:28:27,11
790,653,57,Discussion,2024-12-28 12:14:00,105
791,771,22,Reading,2023-09-29 19:39:30,58
792,766,82,Video,2024-02-28 08:07:10,18
793,722,53,Reading,2024-08-21 10:13:11,117
794,1451,35,Quiz,2023-07-27 11:13:57,72
795,538,32,Assignment,2023-12-21 04:15:37,34
796,872,16,Assignment,2025-01-11 08:30:33,20
797,632,98,Assignment,2024-10-24 12:25:03,71
798,333,13,Quiz,2024-05-05 21:33:26,5
799,28,20,Video,2024-10-24 13:18:44,33
800,489,75,Quiz,2024-10-08 14:05:11,82
801,1163,86,Video,2023-12-18 04:56:07,81
802,698,58,Discussion,2024-10-12 20:21:10,41
803,1306,63,Quiz,2025-01-29 00:25:03,22
804,1442,82,Assignment,2023-11-20 11:07:21,50
805,622,79,Quiz,2024-11-03 02:24:15,32
806,266,29,Discussion,2024-11-15 07:44:31,16
807,749,41,Discussion,2024-04-03 03:58:29,93
808,1233,69,Discussion,2023-08-28 11:35:47,98
809,805,37,Discussion,2023-10-30 18:25:21,70
810,542,78,Assignment,2023-12-29 11:43:07,28
811,534,93,Assignment,2025-02-20 11:25:13,5
812,529,43,Quiz,2024-02-14 01:21:25,46
813,593,75,Quiz,2024-02-01 15:16:04,44
814,926,14,Video,2024-01-17 21:57:35,18
815,540,32,Assignment,2025-04-11 20:52:10,103
816,1498,35,Reading,2023-10-21 11:32:16,86
817,260,14,Quiz,2024-09-12 11:24:15,41
818,186,15,Reading,2025-04-09 15:41:22,7
819,454,64,Discussion,2024-05-13 10:11:31,42
820,1354,97,Quiz,2024-08-21 08:05:56,108
821,251,65,Quiz,2025-01-20 22:58:51,52
822,799,34,Assignment,2023-07-24 21:19:26,59
823,442,19,Assignment,2023-10-17 08:36:33,5
824,1479,79,Video,2025-01-24 02:08:09,116
825,924,57,Discussion,2025-03-13 01:36:27,84
826,1018,97,Assignment,2023-07-17 12:55:36,93
827,176,31,Discussion,2025-01-28 11:26:41,76
828,1499,90,Reading,2024-12-07 05:42:48,116
829,526,97,Assignment,2025-03-27 04:54:35,24
830,1054,34,Quiz,2025-02-26 16:34:52,81
831,929,35,Assignment,2024-09-18 07:05:51,74
832,275,38,Assignment,2024-06-18 20:04:12,32
833,973,40,Video,2023-12-25 22:55:29,112
834,1139,98,Reading,2024-11-29 19:53:29,91
835,1240,45,Discussion,2024-08-15 02:46:20,22
836,1070,82,Quiz,2024-08-01 00:12:12,68
837,1460,65,Reading,2024-06-24 06:52:13,108
838,182,92,Discussion,2023-08-06 07:48:02,10
839,195,30,Video,2024-11-29 17:18:02,33
840,1108,58,Reading,2023-10-14 17:03:44,31
841,228,17,Assignment,2023-07-27 13:51:14,64
842,175,65,Quiz,2023-10-02 22:01:37,114
843,209,97,Discussion,2023-12-26 04:46:09,29
844,967,37,Reading,2024-11-10 19:56:10,16
845,165,32,Video,2024-11-04 02:57:10,63
846,16,88,Discussion,2025-03-02 19:35:43,16
847,165,77,Assignment,2024-04-23 00:35:41,39
848,418,85,Video,2023-09-21 21:52:03,67
849,615,10,Quiz,2023-11-01 05:06:47,75
850,908,15,Assignment,2024-10-16 14:03:38,3
851,1443,46,Reading,2024-02-24 10:18:19,24
852,1235,76,Video,2025-04-02 14:19:21,72
853,1208,72,Assignment,2024-07-14 08:18:41,114
854,66,54,Discussion,2023-08-15 14:21:01,100
855,1461,79,Assignment,2025-02-22 18:33:49,117
856,857,45,Reading,2024-09-25 16:33:42,48
857,791,84,Discussion,2023-09-23 03:16:13,119
858,1248,70,Reading,2024-12-24 20:08:28,60
859,1472,43,Quiz,2025-04-23 14:31:57,47
860,1306,83,Reading,2024-02-19 14:52:43,119
861,927,79,Discussion,2024-11-19 17:29:15,29
862,1112,37,Reading,2024-03-23 17:48:44,72
863,244,55,Reading,2024-02-23 13:08:46,24
864,214,97,Reading,2023-12-29 03:47:04,18
865,801,85,Reading,2023-12-29 04:47:26,5
866,1402,54,Reading,2024-01-09 19:31:50,44
867,195,27,Discussion,2024-08-13 07:04:41,82
868,1457,43,Quiz,2025-05-01 17:02:01,7
869,778,50,Assignment,2025-03-10 12:22:18,24
870,528,53,Discussion,2024-05-27 18:44:54,33
871,1323,18,Assignment,2024-07-30 05:55:35,83
872,483,27,Quiz,2023-12-29 09:45:28,119
873,672,40,Discussion,2025-04-11 22:55:40,101
874,721,9,Quiz,2024-10-15 05:44:17,64
875,1396,24,Reading,2025-04-28 03:16:07,74
876,918,42,Discussion,2023-12-19 09:36:03,76
877,1216,20,Video,2024-07-21 11:57:44,58
878,866,35,Quiz,2024-03-12 10:12:36,84
879,315,88,Assignment,2025-03-08 23:06:13,21
880,1017,100,Reading,2024-04-30 20:20:29,81
881,213,16,Assignment,2025-04-20 23:20:32,44
882,257,11,Quiz,2023-09-13 06:23:08,78
883,1382,52,Reading,2024-09-03 06:07:00,88
884,1145,84,Video,2024-04-01 16:50:28,26
885,473,46,Reading,2023-08-16 19:25:13,41
886,1079,32,Discussion,2023-07-19 19:01:00,93
887,185,7,Assignment,2023-08-30 08:11:26,10
888,1452,52,Quiz,2024-05-22 18:44:25,101
889,585,40,Assignment,2023-06-15 23:24:50,42
890,1092,58,Quiz,2024-06-06 14:36:01,14
891,1078,14,Video,2025-05-08 17:46:12,14
892,298,91,Reading,2024-04-04 12:29:38,47
893,695,5,Video,2023-10-11 15:03:52,54
894,276,85,Reading,2024-09-14 10:58:35,89
895,237,17,Discussion,2024-11-15 07:14:40,15
896,1304,26,Discussion,2025-03-10 02:34:57,102
897,1056,18,Discussion,2024-11-26 11:17:48,29
898,75,26,Discussion,2025-02-19 00:46:53,106
899,1148,80,Reading,2023-07-17 01:46:33,47
900,897,83,Discussion,2023-06-06 00:18:47,14
901,445,29,Quiz,2024-09-28 22:59:39,92
902,462,81,Assignment,2025-01-03 06:41:26,90
903,1282,10,Quiz,2024-01-07 08:13:49,118
904,145,47,Reading,2023-09-24 07:03:41,114
905,906,67,Video,2025-02-14 11:20:16,103
906,64,86,Assignment,2024-10-29 03:31:01,114
907,818,66,Video,2025-03-26 18:16:46,91
908,320,5,Discussion,2023-08-16 08:15:52,18
909,1383,70,Reading,2024-05-05 12:11:13,58
910,536,58,Assignment,2023-09-26 23:05:58,102
911,640,5,Discussion,2024-12-14 11:40:58,88
912,1394,4,Video,2025-04-07 10:29:22,117
913,1311,66,Video,2024-11-22 09:19:38,60
914,1402,62,Video,2023-08-14 07:32:44,70
915,550,51,Video,2023-12-14 09:01:55,29
916,1224,38,Video,2023-12-11 17:48:02,49
917,959,69,Video,2023-11-12 14:14:00,42
918,1115,80,Assignment,2024-12-05 01:39:38,41
919,742,69,Video,2023-10-23 21:19:41,36
920,674,87,Discussion,2023-07-14 22:53:30,52
921,776,20,Video,2023-08-25 14:24:07,48
922,1243,44,Reading,2024-08-03 13:44:59,62
923,866,17,Quiz,2023-07-06 10:53:40,32
924,137,95,Quiz,2024-09-03 10:52:08,33
925,1108,36,Assignment,2023-12-24 15:16:31,33
926,24,41,Assignment,2023-09-06 06:45:16,1
927,169,35,Quiz,2024-11-08 01:56:50,37
928,1248,37,Video,2023-12-19 03:01:06,45
929,856,17,Assignment,2023-06-15 06:06:55,119
930,850,70,Assignment,2024-09-10 06:27:01,77
931,4,37,Discussion,2024-03-15 19:40:38,8
932,975,56,Reading,2024-09-21 17:43:06,62
933,386,6,Quiz,2023-09-23 02:46:45,74
934,1344,99,Discussion,2025-02-07 15:44:15,43
935,866,47,Video,2024-07-22 03:51:40,66
936,1083,20,Discussion,2025-05-27 22:01:10,69
937,496,31,Video,2024-05-02 08:38:34,72
938,149,32,Assignment,2023-06-27 06:18:03,106
939,451,10,Assignment,2024-05-05 19:09:41,106
940,317,27,Reading,2024-12-09 19:51:50,9
941,782,59,Reading,2023-07-08 07:41:01,108
942,1103,28,Discussion,2023-07-25 22:18:31,69
943,105,93,Discussion,2024-01-14 02:18:55,32
944,1287,45,Quiz,2023-11-28 18:12:49,97
945,1180,21,Reading,2025-05-11 20:39:32,102
946,1090,32,Quiz,2024-10-22 16:24:45,92
947,765,75,Reading,2023-09-15 09:31:23,109
948,293,92,Discussion,2024-11-15 07:10:02,54
949,671,9,Discussion,2023-09-24 00:22:02,10
950,489,3,Assignment,2023-08-10 18:50:27,116
951,25,24,Quiz,2025-01-12 23:43:56,97
952,80,58,Video,2024-03-01 10:56:42,97
953,484,20,Quiz,2023-06-06 04:56:22,85
954,1087,46,Reading,2024-08-08 21:52:42,76
955,1048,93,Video,2023-11-15 06:47:03,115
956,1345,12,Reading,2024-12-06 18:08:58,28
957,1327,45,Reading,2024-04-29 15:02:14,64
958,1494,95,Reading,2023-08-17 07:33:56,5
959,972,4,Quiz,2023-06-27 15:09:48,53
960,1310,72,Video,2024-04-08 04:40:45,76
961,1130,35,Video,2024-11-21 06:04:35,116
962,344,39,Video,2025-02-12 21:59:12,119
963,107,44,Assignment,2024-10-04 13:57:43,38
964,367,64,Assignment,2024-05-02 00:11:51,78
965,421,43,Discussion,2023-12-09 09:54:07,65
966,799,26,Assignment,2023-11-29 07:51:30,79
967,339,41,Assignment,2023-07-07 00:54:51,102
968,718,60,Discussion,2025-04-25 08:40:47,22
969,762,54,Quiz,2025-01-09 09:02:17,68
970,613,38,Assignment,2024-08-02 12:13:03,37
971,699,42,Quiz,2023-08-25 16:08:19,84
972,1153,45,Video,2024-05-26 08:56:07,24
973,79,20,Discussion,2024-03-04 06:39:47,37
974,277,53,Assignment,2025-03-10 23:42:25,90
975,1214,86,Video,2024-05-19 10:59:46,60
976,282,83,Discussion,2024-04-03 20:36:11,96
977,530,43,Quiz,2023-09-14 21:10:27,54
978,311,47,Video,2024-09-19 01:07:32,64
979,186,77,Discussion,2025-03-19 16:12:21,25
980,1461,79,Quiz,2023-07-13 00:27:30,82
981,937,77,Quiz,2023-11-06 11:04:03,70
982,917,9,Assignment,2025-03-27 16:44:39,22
983,1403,82,Reading,2023-07-14 16:09:52,24
984,720,37,Assignment,2025-03-04 23:08:52,20
985,534,71,Discussion,2023-12-13 03:04:28,120
986,1312,62,Discussion,2024-04-17 01:13:03,24
987,939,5,Reading,2023-12-30 15:38:59,73
988,802,100,Assignment,2023-08-06 02:38:57,4
989,1240,53,Reading,2025-05-18 16:02:53,90
990,1378,18,Discussion,2024-01-26 08:34:01,43
991,973,89,Quiz,2023-07-26 14:44:07,67
992,259,21,Reading,2024-09-24 22:28:00,38
993,594,30,Assignment,2024-12-05 19:11:18,29
994,583,65,Reading,2023-06-03 17:06:14,5
995,456,52,Reading,2024-03-20 23:38:27,71
996,253,74,Discussion,2024-08-16 17:31:09,20
997,119,4,Video,2023-12-05 20:32:01,105
998,1193,23,Discussion,2024-07-09 06:34:25,85
999,1352,45,Assignment,2023-06-05 19:49:55,45
1000,901,85,Discussion,2024-02-16 11:36:54,65
1001,311,36,Quiz,2024-11-15 13:22:01,58
1002,1218,41,Assignment,2024-01-06 01:34:00,75
1003,79,28,Quiz,2024-09-04 17:33:04,114
1004,324,18,Reading,2024-08-14 05:25:21,36
1005,37,26,Assignment,2023-11-23 21:26:38,4
1006,497,23,Reading,2023-11-01 00:19:02,19
1007,711,75,Quiz,2023-12-22 04:10:13,20
1008,461,9,Video,2025-03-04 02:27:17,38
1009,323,26,Assignment,2023-12-29 12:19:52,41
1010,181,98,Assignment,2024-10-02 19:53:00,29
1011,342,42,Discussion,2024-02-04 02:09:27,84
1012,1410,13,Discussion,2023-11-30 13:12:32,22
1013,135,58,Discussion,2023-08-03 15:17:15,63
1014,1121,26,Assignment,2024-11-19 01:38:06,55
1015,1057,31,Discussion,2024-07-18 19:44:34,108
1016,403,100,Reading,2024-03-06 21:55:48,78
1017,1340,32,Assignment,2025-03-13 02:45:13,48
1018,1083,80,Quiz,2023-12-25 16:16:33,89
1019,750,51,Quiz,2024-05-17 13:17:29,6
1020,1291,26,Discussion,2023-09-27 16:52:09,8
1021,616,74,Discussion,2024-10-28 16:08:38,113
1022,1204,88,Reading,2023-08-19 21:20:13,47
1023,1359,88,Assignment,2025-04-12 18:48:34,68
1024,550,75,Reading,2024-04-29 04:37:41,51
1025,861,14,Discussion,2024-03-06 11:29:08,97
1026,815,3,Video,2023-07-01 06:44:23,111
1027,763,61,Video,2023-11-30 04:53:49,64
1028,962,77,Discussion,2024-11-13 12:07:41,3
1029,844,66,Video,2025-02-13 08:58:35,48
1030,1262,26,Video,2023-11-14 13:51:50,100
1031,565,65,Reading,2024-12-22 11:44:59,33
1032,836,27,Discussion,2025-03-28 23:58:18,84
1033,215,5,Assignment,2025-04-11 17:02:23,85
1034,175,9,Discussion,2024-11-19 18:45:43,80
1035,1182,90,Discussion,2024-10-14 12:43:24,74
1036,1378,34,Discussion,2024-02-21 16:03:40,69
1037,285,86,Video,2023-06-19 08:23:34,47
1038,493,77,Quiz,2023-08-01 10:30:29,66
1039,622,1,Video,2025-01-19 22:10:27,67
1040,624,32,Quiz,2023-12-31 09:25:16,104
1041,723,75,Quiz,2024-07-23 23:56:11,68
1042,720,65,Video,2023-06-17 17:25:56,19
1043,1142,20,Discussion,2024-07-11 17:53:36,28
1044,567,73,Assignment,2024-12-24 19:19:47,70
1045,1158,80,Video,2025-03-28 08:30:45,12
1046,626,86,Assignment,2024-02-25 06:01:28,1
1047,432,23,Discussion,2025-01-26 12:42:17,39
1048,1145,28,Video,2024-03-11 06:49:20,90
1049,448,98,Reading,2024-04-02 21:14:26,116
1050,1119,95,Reading,2025-02-22 20:28:41,2
1051,1320,90,Reading,2023-10-02 19:47:58,49
1052,773,69,Video,2024-07-21 00:56:52,118
1053,240,24,Discussion,2024-05-12 17:05:41,115
1054,296,11,Video,2025-01-14 20:01:51,15
1055,556,35,Quiz,2023-10-10 19:17:03,43
1056,347,62,Quiz,2025-04-10 00:46:32,21
1057,200,3,Reading,2024-05-23 02:51:58,111
